ITEM,SID,EID
CKING,906764,1
SVG,906764,2
CD,906764,3
CCRD,906764,4
CCRD,906764,5
CKING,906810,1
MMDA,906810,2
SVG,906810,3
ATM,906810,4
ATM,906810,5
SVG,906857,1
SVG,906857,2
CKING,906863,1
SVG,906863,2
ATM,906863,3
MTG,906863,4
MTG,906863,5
CKING,906875,1
SVG,906875,2
ATM,906875,3
CCRD,906875,4
HMEQLC,906875,5
HMEQLC,906875,6
CKING,906942,1
MMDA,906942,2
SVG,906942,3
ATM,906942,4
ATM,906942,5
CKING,907006,1
SVG,907006,2
CD,907006,3
ATM,907006,4
ATM,907006,5
SVG,907036,1
SVG,907036,2
SVG,907143,1
ATM,907143,2
ATM,907143,3
CKING,907181,1
SVG,907181,2
CD,907181,3
IRA,907181,4
CCRD,907181,5
CKCRD,907181,6
CKCRD,907181,7
CKING,907198,1
SVG,907198,2
CCRD,907198,3
HMEQLC,907198,4
HMEQLC,907198,5
CKING,907201,1
SVG,907201,2
ATM,907201,3
ATM,907201,4
CKING,907209,1
ATM,907209,2
CCRD,907209,3
MTG,907209,4
MTG,907209,5
CKING,907216,1
SVG,907216,2
SVG,907216,3
CKING,907256,1
MMDA,907256,2
CD,907256,3
ATM,907256,4
ATM,907256,5
CKING,907319,1
CCRD,907319,2
CCRD,907319,3
CKING,907341,1
CD,907341,2
CD,907341,3
CKING,907392,1
SVG,907392,2
ATM,907392,3
ATM,907392,4
CKING,907393,1
MMDA,907393,2
SVG,907393,3
CD,907393,4
ATM,907393,5
ATM,907393,6
SVG,907505,1
SVG,907505,2
CKING,907678,1
SVG,907678,2
ATM,907678,3
ATM,907678,4
CKING,907712,1
CKCRD,907712,2
CKCRD,907712,3
CKING,907727,1
CCRD,907727,2
CKCRD,907727,3
CKCRD,907727,4
CKING,907809,1
SVG,907809,2
CD,907809,3
CD,907809,4
SVG,907812,1
SVG,907812,2
CKING,907850,1
AUTO,907850,2
CKCRD,907850,3
CKCRD,907850,4
CKING,907936,1
SVG,907936,2
ATM,907936,3
HMEQLC,907936,4
HMEQLC,907936,5
CKING,907942,1
ATM,907942,2
ATM,907942,3
CD,907980,1
CD,907980,2
CKING,908057,1
ATM,908057,2
ATM,908057,3
CKING,908098,1
MMDA,908098,2
TRUST,908098,3
TRUST,908098,4
SVG,908111,1
MTG,908111,2
MTG,908111,3
CKING,908128,1
SVG,908128,2
CKCRD,908128,3
CKCRD,908128,4
CKING,908326,1
SVG,908326,2
ATM,908326,3
CCRD,908326,4
CCRD,908326,5
CKING,908367,1
SVG,908367,2
ATM,908367,3
ATM,908367,4
CKING,908385,1
CD,908385,2
CD,908385,3
CKING,908396,1
ATM,908396,2
ATM,908396,3
CKING,908415,1
SVG,908415,2
CD,908415,3
ATM,908415,4
AUTO,908415,5
AUTO,908415,6
CKING,908465,1
MMDA,908465,2
HMEQLC,908465,3
HMEQLC,908465,4
CKING,908501,1
SVG,908501,2
IRA,908501,3
ATM,908501,4
HMEQLC,908501,5
HMEQLC,908501,6
CKING,908550,1
HMEQLC,908550,2
CKCRD,908550,3
CKCRD,908550,4
CKING,908646,1
SVG,908646,2
ATM,908646,3
ATM,908646,4
CKING,908678,1
MTG,908678,2
AUTO,908678,3
AUTO,908678,4
CKING,908747,1
MMDA,908747,2
SVG,908747,3
ATM,908747,4
ATM,908747,5
CKING,908816,1
SVG,908816,2
SVG,908816,3
CKING,908840,1
SVG,908840,2
ATM,908840,3
AUTO,908840,4
AUTO,908840,5
CKING,908859,1
CKING,908859,2
CKING,908883,1
ATM,908883,2
MTG,908883,3
MTG,908883,4
CKING,908902,1
SVG,908902,2
CD,908902,3
CD,908902,4
CKING,908979,1
SVG,908979,2
ATM,908979,3
ATM,908979,4
CKING,909067,1
CKING,909067,2
CKING,909193,1
SVG,909193,2
ATM,909193,3
ATM,909193,4
CKING,909251,1
SVG,909251,2
CD,909251,3
ATM,909251,4
CCRD,909251,5
HMEQLC,909251,6
HMEQLC,909251,7
CKING,909292,1
CCRD,909292,2
HMEQLC,909292,3
HMEQLC,909292,4
CKING,909311,1
CD,909311,2
CD,909311,3
CKING,909372,1
SVG,909372,2
CCRD,909372,3
CKCRD,909372,4
CKCRD,909372,5
CKING,909399,1
SVG,909399,2
SVG,909399,3
CKING,909485,1
SVG,909485,2
ATM,909485,3
PLOAN,909485,4
AUTO,909485,5
AUTO,909485,6
ATM,909498,1
ATM,909498,2
CKING,909499,1
SVG,909499,2
CKCRD,909499,3
CKCRD,909499,4
CKING,909567,1
SVG,909567,2
CD,909567,3
ATM,909567,4
HMEQLC,909567,5
AUTO,909567,6
AUTO,909567,7
CKING,909614,1
CKCRD,909614,2
CKCRD,909614,3
CKING,909835,1
SVG,909835,2
CD,909835,3
ATM,909835,4
CCRD,909835,5
HMEQLC,909835,6
HMEQLC,909835,7
CKING,909836,1
SVG,909836,2
CD,909836,3
IRA,909836,4
ATM,909836,5
ATM,909836,6
CKING,909862,1
MMDA,909862,2
SVG,909862,3
SVG,909862,4
CKING,909886,1
SVG,909886,2
CCRD,909886,3
HMEQLC,909886,4
HMEQLC,909886,5
CKING,909963,1
CD,909963,2
ATM,909963,3
ATM,909963,4
SVG,909983,1
SVG,909983,2
CKING,909984,1
ATM,909984,2
ATM,909984,3
CKING,910012,1
SVG,910012,2
CD,910012,3
CD,910012,4
CKING,910099,1
SVG,910099,2
AUTO,910099,3
AUTO,910099,4
CKING,910236,1
SVG,910236,2
IRA,910236,3
CKCRD,910236,4
CKCRD,910236,5
CKING,910371,1
SVG,910371,2
ATM,910371,3
CCRD,910371,4
HMEQLC,910371,5
AUTO,910371,6
AUTO,910371,7
SVG,910428,1
SVG,910428,2
CKING,910526,1
SVG,910526,2
MTG,910526,3
CKCRD,910526,4
CKCRD,910526,5
CKING,910543,1
ATM,910543,2
ATM,910543,3
SVG,910588,1
CD,910588,2
CD,910588,3
CKING,910612,1
SVG,910612,2
CD,910612,3
CD,910612,4
CKING,910625,1
MMDA,910625,2
CCRD,910625,3
CKCRD,910625,4
CKCRD,910625,5
CKING,910650,1
SVG,910650,2
CKCRD,910650,3
CKCRD,910650,4
CKING,910665,1
SVG,910665,2
SVG,910665,3
CKING,910698,1
SVG,910698,2
SVG,910698,3
CKING,910767,1
CD,910767,2
ATM,910767,3
HMEQLC,910767,4
AUTO,910767,5
AUTO,910767,6
CKING,910780,1
CKING,910780,2
CKING,910798,1
MMDA,910798,2
CD,910798,3
IRA,910798,4
ATM,910798,5
ATM,910798,6
CKING,910877,1
SVG,910877,2
SVG,910877,3
CKING,910993,1
ATM,910993,2
ATM,910993,3
CKING,911005,1
IRA,911005,2
IRA,911005,3
CKING,911468,1
SVG,911468,2
SVG,911468,3
CKING,911481,1
SVG,911481,2
CD,911481,3
CD,911481,4
CKING,911517,1
CD,911517,2
CD,911517,3
CKING,911563,1
SVG,911563,2
CD,911563,3
TRUST,911563,4
PLOAN,911563,5
PLOAN,911563,6
CKING,911752,1
SVG,911752,2
CD,911752,3
ATM,911752,4
ATM,911752,5
SVG,911839,1
ATM,911839,2
ATM,911839,3
CKING,911848,1
MMDA,911848,2
SVG,911848,3
ATM,911848,4
TRUST,911848,5
TRUST,911848,6
CKING,911868,1
SVG,911868,2
ATM,911868,3
CCRD,911868,4
CCRD,911868,5
CKING,911894,1
MMDA,911894,2
SVG,911894,3
CD,911894,4
ATM,911894,5
ATM,911894,6
MMDA,911946,1
MMDA,911946,2
CKING,911949,1
MMDA,911949,2
SVG,911949,3
SVG,911949,4
CKING,911964,1
SVG,911964,2
ATM,911964,3
HMEQLC,911964,4
HMEQLC,911964,5
CKING,911969,1
SVG,911969,2
IRA,911969,3
ATM,911969,4
CCRD,911969,5
HMEQLC,911969,6
HMEQLC,911969,7
CKING,912067,1
CKING,912067,2
IRA,912101,1
IRA,912101,2
CKING,912117,1
SVG,912117,2
CKCRD,912117,3
CKCRD,912117,4
CKING,912152,1
MMDA,912152,2
ATM,912152,3
ATM,912152,4
CKING,912316,1
SVG,912316,2
SVG,912316,3
CKING,912319,1
MMDA,912319,2
ATM,912319,3
ATM,912319,4
CKING,912360,1
ATM,912360,2
HMEQLC,912360,3
HMEQLC,912360,4
CKING,912527,1
MMDA,912527,2
CD,912527,3
ATM,912527,4
ATM,912527,5
CD,912646,1
CD,912646,2
CKING,912648,1
MMDA,912648,2
CD,912648,3
TRUST,912648,4
CKCRD,912648,5
CKCRD,912648,6
SVG,912678,1
SVG,912678,2
CD,912706,1
CD,912706,2
CKING,912720,1
SVG,912720,2
ATM,912720,3
ATM,912720,4
SVG,912799,1
CD,912799,2
IRA,912799,3
IRA,912799,4
SVG,912818,1
SVG,912818,2
CKING,912859,1
SVG,912859,2
CD,912859,3
ATM,912859,4
ATM,912859,5
CKING,912863,1
SVG,912863,2
SVG,912863,3
ATM,912912,1
AUTO,912912,2
AUTO,912912,3
MMDA,912919,1
MMDA,912919,2
MMDA,912934,1
MMDA,912934,2
CKING,912975,1
SVG,912975,2
ATM,912975,3
ATM,912975,4
CKING,913044,1
SVG,913044,2
IRA,913044,3
IRA,913044,4
CKING,913085,1
MMDA,913085,2
SVG,913085,3
ATM,913085,4
HMEQLC,913085,5
HMEQLC,913085,6
CKING,913105,1
MMDA,913105,2
CD,913105,3
CD,913105,4
CKING,913231,1
MMDA,913231,2
IRA,913231,3
TRUST,913231,4
TRUST,913231,5
CKING,913241,1
SVG,913241,2
CD,913241,3
CD,913241,4
CKING,913250,1
SVG,913250,2
CKCRD,913250,3
CKCRD,913250,4
CKING,913261,1
SVG,913261,2
ATM,913261,3
ATM,913261,4
CKING,913265,1
SVG,913265,2
SVG,913265,3
CKING,913305,1
MMDA,913305,2
SVG,913305,3
HMEQLC,913305,4
CKCRD,913305,5
CKCRD,913305,6
CKING,913465,1
SVG,913465,2
CD,913465,3
ATM,913465,4
ATM,913465,5
CKING,913584,1
SVG,913584,2
SVG,913584,3
CKING,913617,1
SVG,913617,2
IRA,913617,3
ATM,913617,4
CCRD,913617,5
AUTO,913617,6
AUTO,913617,7
CKING,913813,1
MMDA,913813,2
SVG,913813,3
CCRD,913813,4
CKCRD,913813,5
CKCRD,913813,6
CKING,913831,1
SVG,913831,2
IRA,913831,3
ATM,913831,4
ATM,913831,5
CKING,913876,1
MMDA,913876,2
SVG,913876,3
CKCRD,913876,4
CKCRD,913876,5
CKING,913924,1
SVG,913924,2
ATM,913924,3
MTG,913924,4
MTG,913924,5
CKING,913936,1
MMDA,913936,2
SVG,913936,3
IRA,913936,4
IRA,913936,5
CKING,914076,1
SVG,914076,2
HMEQLC,914076,3
HMEQLC,914076,4
CKING,914121,1
SVG,914121,2
IRA,914121,3
IRA,914121,4
CKING,914133,1
SVG,914133,2
CCRD,914133,3
HMEQLC,914133,4
CKCRD,914133,5
CKCRD,914133,6
IRA,914177,1
IRA,914177,2
CKING,914206,1
SVG,914206,2
ATM,914206,3
ATM,914206,4
SVG,914218,1
SVG,914218,2
CKING,914303,1
CCRD,914303,2
AUTO,914303,3
CKCRD,914303,4
CKCRD,914303,5
CKING,914353,1
SVG,914353,2
ATM,914353,3
HMEQLC,914353,4
HMEQLC,914353,5
CKING,914585,1
ATM,914585,2
ATM,914585,3
CKING,914680,1
CKING,914680,2
CKING,914690,1
HMEQLC,914690,2
HMEQLC,914690,3
CKING,914728,1
SVG,914728,2
HMEQLC,914728,3
HMEQLC,914728,4
CKING,914734,1
SVG,914734,2
ATM,914734,3
HMEQLC,914734,4
MTG,914734,5
MTG,914734,6
CKING,914767,1
SVG,914767,2
CD,914767,3
ATM,914767,4
AUTO,914767,5
AUTO,914767,6
CKING,914904,1
SVG,914904,2
ATM,914904,3
ATM,914904,4
CKING,914987,1
MMDA,914987,2
CCRD,914987,3
CKCRD,914987,4
CKCRD,914987,5
CKING,915052,1
SVG,915052,2
ATM,915052,3
ATM,915052,4
CKING,915121,1
MMDA,915121,2
CD,915121,3
IRA,915121,4
IRA,915121,5
CKING,915131,1
SVG,915131,2
CKCRD,915131,3
CKCRD,915131,4
CKING,915216,1
CKING,915216,2
ATM,915234,1
ATM,915234,2
CKING,915258,1
SVG,915258,2
ATM,915258,3
HMEQLC,915258,4
MTG,915258,5
AUTO,915258,6
AUTO,915258,7
SVG,915364,1
SVG,915364,2
CKING,915402,1
CD,915402,2
ATM,915402,3
ATM,915402,4
SVG,915468,1
IRA,915468,2
ATM,915468,3
ATM,915468,4
CKING,915555,1
SVG,915555,2
ATM,915555,3
ATM,915555,4
CKING,915562,1
SVG,915562,2
CKCRD,915562,3
CKCRD,915562,4
CKING,915710,1
CKING,915710,2
CKING,915837,1
ATM,915837,2
AUTO,915837,3
AUTO,915837,4
CKING,915867,1
SVG,915867,2
ATM,915867,3
ATM,915867,4
CKING,915888,1
MMDA,915888,2
SVG,915888,3
SVG,915888,4
CKING,916059,1
CKING,916059,2
CKING,916103,1
SVG,916103,2
SVG,916103,3
CKING,916179,1
MMDA,916179,2
MTG,916179,3
MTG,916179,4
CKING,916218,1
CKING,916218,2
CKING,916236,1
SVG,916236,2
IRA,916236,3
CCRD,916236,4
HMEQLC,916236,5
CKCRD,916236,6
CKCRD,916236,7
IRA,916482,1
IRA,916482,2
CKING,916603,1
ATM,916603,2
HMEQLC,916603,3
MTG,916603,4
MTG,916603,5
CKING,916694,1
CKING,916694,2
CKING,916747,1
ATM,916747,2
HMEQLC,916747,3
MTG,916747,4
MTG,916747,5
CKING,916778,1
SVG,916778,2
CD,916778,3
CD,916778,4
CKING,916892,1
MMDA,916892,2
MMDA,916892,3
CKING,916954,1
CKING,916954,2
CKING,916971,1
SVG,916971,2
ATM,916971,3
ATM,916971,4
CKING,916991,1
SVG,916991,2
SVG,916991,3
CKING,917017,1
SVG,917017,2
CD,917017,3
TRUST,917017,4
TRUST,917017,5
SVG,917087,1
CD,917087,2
CD,917087,3
CKING,917159,1
IRA,917159,2
IRA,917159,3
CKING,917247,1
MMDA,917247,2
SVG,917247,3
CD,917247,4
CCRD,917247,5
CCRD,917247,6
CKING,917282,1
SVG,917282,2
IRA,917282,3
ATM,917282,4
ATM,917282,5
CKING,917316,1
SVG,917316,2
CCRD,917316,3
HMEQLC,917316,4
AUTO,917316,5
CKCRD,917316,6
CKCRD,917316,7
CKING,917321,1
MMDA,917321,2
SVG,917321,3
ATM,917321,4
TRUST,917321,5
TRUST,917321,6
CKING,917364,1
SVG,917364,2
ATM,917364,3
ATM,917364,4
MMDA,917393,1
MMDA,917393,2
CKING,917484,1
SVG,917484,2
SVG,917484,3
CKING,917560,1
SVG,917560,2
IRA,917560,3
ATM,917560,4
ATM,917560,5
CKING,917579,1
CD,917579,2
CD,917579,3
CKING,917636,1
MMDA,917636,2
SVG,917636,3
IRA,917636,4
ATM,917636,5
HMEQLC,917636,6
HMEQLC,917636,7
CKING,917684,1
MMDA,917684,2
CCRD,917684,3
AUTO,917684,4
AUTO,917684,5
CKING,917702,1
SVG,917702,2
CCRD,917702,3
CCRD,917702,4
CKING,917768,1
SVG,917768,2
SVG,917768,3
CKING,917798,1
SVG,917798,2
CCRD,917798,3
AUTO,917798,4
CKCRD,917798,5
CKCRD,917798,6
CKING,917805,1
ATM,917805,2
CCRD,917805,3
HMEQLC,917805,4
HMEQLC,917805,5
CKING,917855,1
SVG,917855,2
CD,917855,3
CD,917855,4
CKING,917874,1
MMDA,917874,2
SVG,917874,3
CCRD,917874,4
MTG,917874,5
TRUST,917874,6
CKCRD,917874,7
CKCRD,917874,8
CKING,917946,1
ATM,917946,2
ATM,917946,3
CKING,918068,1
CKCRD,918068,2
CKCRD,918068,3
SVG,918255,1
SVG,918255,2
MMDA,918287,1
CD,918287,2
CD,918287,3
CKING,918336,1
SVG,918336,2
SVG,918336,3
CKING,918544,1
CD,918544,2
ATM,918544,3
AUTO,918544,4
AUTO,918544,5
CKING,918558,1
CD,918558,2
ATM,918558,3
ATM,918558,4
CKING,918633,1
MMDA,918633,2
SVG,918633,3
CCRD,918633,4
CCRD,918633,5
CKING,918671,1
SVG,918671,2
CD,918671,3
CD,918671,4
CKING,918705,1
SVG,918705,2
SVG,918705,3
CKING,918775,1
SVG,918775,2
ATM,918775,3
ATM,918775,4
CKING,918795,1
IRA,918795,2
IRA,918795,3
CKING,918906,1
MMDA,918906,2
CD,918906,3
CD,918906,4
CKING,919119,1
ATM,919119,2
ATM,919119,3
CKING,919127,1
MMDA,919127,2
SVG,919127,3
SVG,919127,4
CKING,919129,1
MMDA,919129,2
SVG,919129,3
ATM,919129,4
TRUST,919129,5
TRUST,919129,6
CKING,919182,1
ATM,919182,2
ATM,919182,3
CKING,919203,1
SVG,919203,2
CD,919203,3
ATM,919203,4
ATM,919203,5
CKING,919214,1
CKING,919214,2
CKING,919252,1
MMDA,919252,2
MMDA,919252,3
CKING,919312,1
CD,919312,2
CD,919312,3
CKING,919326,1
MMDA,919326,2
SVG,919326,3
CD,919326,4
ATM,919326,5
ATM,919326,6
IRA,919352,1
IRA,919352,2
CKING,919393,1
SVG,919393,2
CD,919393,3
CKCRD,919393,4
CKCRD,919393,5
CD,919413,1
IRA,919413,2
IRA,919413,3
CKING,919460,1
SVG,919460,2
CD,919460,3
ATM,919460,4
ATM,919460,5
CKING,919498,1
SVG,919498,2
CD,919498,3
IRA,919498,4
IRA,919498,5
CKING,919511,1
SVG,919511,2
ATM,919511,3
CCRD,919511,4
HMEQLC,919511,5
HMEQLC,919511,6
MMDA,919651,1
MMDA,919651,2
CKING,919836,1
MMDA,919836,2
CCRD,919836,3
TRUST,919836,4
TRUST,919836,5
CKING,919880,1
SVG,919880,2
ATM,919880,3
ATM,919880,4
CKING,919915,1
CKING,919915,2
CKING,919950,1
SVG,919950,2
ATM,919950,3
ATM,919950,4
CKING,919969,1
ATM,919969,2
ATM,919969,3
CKING,920244,1
SVG,920244,2
CD,920244,3
ATM,920244,4
ATM,920244,5
CKING,920350,1
CKING,920350,2
SVG,920390,1
SVG,920390,2
CKING,920408,1
ATM,920408,2
MTG,920408,3
MTG,920408,4
SVG,920492,1
CCRD,920492,2
CCRD,920492,3
CD,920746,1
CD,920746,2
CKING,920879,1
SVG,920879,2
CD,920879,3
ATM,920879,4
HMEQLC,920879,5
HMEQLC,920879,6
CKING,920919,1
SVG,920919,2
ATM,920919,3
ATM,920919,4
CKING,920927,1
SVG,920927,2
CD,920927,3
CD,920927,4
CKING,920934,1
SVG,920934,2
SVG,920934,3
CKING,920938,1
SVG,920938,2
MTG,920938,3
MTG,920938,4
CKING,921013,1
SVG,921013,2
ATM,921013,3
ATM,921013,4
MMDA,921160,1
SVG,921160,2
CD,921160,3
CCRD,921160,4
CCRD,921160,5
CKING,921239,1
ATM,921239,2
HMEQLC,921239,3
MTG,921239,4
AUTO,921239,5
AUTO,921239,6
CKING,921304,1
SVG,921304,2
ATM,921304,3
ATM,921304,4
CKING,921421,1
SVG,921421,2
CD,921421,3
CKCRD,921421,4
CKCRD,921421,5
CKING,921596,1
SVG,921596,2
CD,921596,3
IRA,921596,4
ATM,921596,5
TRUST,921596,6
AUTO,921596,7
AUTO,921596,8
CKING,921634,1
MMDA,921634,2
SVG,921634,3
ATM,921634,4
ATM,921634,5
CKING,921641,1
SVG,921641,2
ATM,921641,3
HMEQLC,921641,4
HMEQLC,921641,5
CKING,921674,1
MMDA,921674,2
HMEQLC,921674,3
TRUST,921674,4
TRUST,921674,5
CKING,921690,1
SVG,921690,2
IRA,921690,3
CKCRD,921690,4
CKCRD,921690,5
MMDA,921778,1
SVG,921778,2
SVG,921778,3
SVG,922043,1
ATM,922043,2
ATM,922043,3
SVG,922066,1
CD,922066,2
CD,922066,3
CKING,922131,1
SVG,922131,2
SVG,922131,3
SVG,922168,1
SVG,922168,2
CKING,922171,1
SVG,922171,2
ATM,922171,3
ATM,922171,4
CKING,922468,1
MMDA,922468,2
SVG,922468,3
CD,922468,4
ATM,922468,5
ATM,922468,6
CKING,922599,1
SVG,922599,2
IRA,922599,3
ATM,922599,4
ATM,922599,5
CKING,922610,1
SVG,922610,2
ATM,922610,3
HMEQLC,922610,4
HMEQLC,922610,5
CKING,922621,1
SVG,922621,2
IRA,922621,3
CCRD,922621,4
CCRD,922621,5
CKING,922638,1
MMDA,922638,2
ATM,922638,3
ATM,922638,4
CKING,922680,1
SVG,922680,2
SVG,922680,3
IRA,922709,1
IRA,922709,2
AUTO,922722,1
AUTO,922722,2
SVG,922777,1
SVG,922777,2
CKING,923005,1
MTG,923005,2
MTG,923005,3
CKING,923022,1
SVG,923022,2
ATM,923022,3
AUTO,923022,4
AUTO,923022,5
CKING,923082,1
SVG,923082,2
ATM,923082,3
CCRD,923082,4
CCRD,923082,5
CKING,923289,1
MMDA,923289,2
SVG,923289,3
IRA,923289,4
CCRD,923289,5
CCRD,923289,6
MMDA,923306,1
SVG,923306,2
CD,923306,3
CD,923306,4
CKING,923377,1
CD,923377,2
IRA,923377,3
CCRD,923377,4
AUTO,923377,5
AUTO,923377,6
CKING,923563,1
ATM,923563,2
ATM,923563,3
CKING,923565,1
SVG,923565,2
CD,923565,3
IRA,923565,4
ATM,923565,5
HMEQLC,923565,6
AUTO,923565,7
AUTO,923565,8
CKING,923571,1
MMDA,923571,2
CD,923571,3
ATM,923571,4
AUTO,923571,5
AUTO,923571,6
SVG,923643,1
SVG,923643,2
CKING,923726,1
SVG,923726,2
CCRD,923726,3
MTG,923726,4
AUTO,923726,5
AUTO,923726,6
CKING,923729,1
ATM,923729,2
MTG,923729,3
MTG,923729,4
CKING,923753,1
SVG,923753,2
CD,923753,3
CD,923753,4
CKING,923785,1
SVG,923785,2
CD,923785,3
AUTO,923785,4
AUTO,923785,5
CKING,923840,1
MMDA,923840,2
CD,923840,3
IRA,923840,4
HMEQLC,923840,5
AUTO,923840,6
AUTO,923840,7
CKING,923845,1
MMDA,923845,2
MMDA,923845,3
CKING,923852,1
SVG,923852,2
CD,923852,3
ATM,923852,4
CCRD,923852,5
HMEQLC,923852,6
MTG,923852,7
TRUST,923852,8
TRUST,923852,9
MMDA,923899,1
SVG,923899,2
CD,923899,3
ATM,923899,4
ATM,923899,5
CKING,924079,1
SVG,924079,2
ATM,924079,3
ATM,924079,4
CKING,924100,1
SVG,924100,2
IRA,924100,3
ATM,924100,4
ATM,924100,5
CKING,924139,1
SVG,924139,2
CD,924139,3
IRA,924139,4
TRUST,924139,5
TRUST,924139,6
CKING,924177,1
MMDA,924177,2
SVG,924177,3
CD,924177,4
CD,924177,5
CKING,924184,1
MMDA,924184,2
CD,924184,3
CD,924184,4
CKING,924265,1
MMDA,924265,2
ATM,924265,3
TRUST,924265,4
TRUST,924265,5
CKING,924272,1
SVG,924272,2
ATM,924272,3
HMEQLC,924272,4
HMEQLC,924272,5
CKING,924286,1
SVG,924286,2
SVG,924286,3
CKING,924337,1
SVG,924337,2
ATM,924337,3
HMEQLC,924337,4
MTG,924337,5
MTG,924337,6
CKING,924413,1
SVG,924413,2
CD,924413,3
AUTO,924413,4
AUTO,924413,5
CKING,924588,1
SVG,924588,2
CD,924588,3
ATM,924588,4
ATM,924588,5
CKING,924590,1
CD,924590,2
TRUST,924590,3
TRUST,924590,4
SVG,924683,1
ATM,924683,2
ATM,924683,3
CKING,924687,1
MMDA,924687,2
SVG,924687,3
SVG,924687,4
CKING,924734,1
SVG,924734,2
CD,924734,3
ATM,924734,4
HMEQLC,924734,5
HMEQLC,924734,6
CD,924870,1
CD,924870,2
SVG,924880,1
IRA,924880,2
IRA,924880,3
CKING,924953,1
CKING,924953,2
CKING,924967,1
SVG,924967,2
SVG,924967,3
CKING,925004,1
CKING,925004,2
CKING,925065,1
MMDA,925065,2
SVG,925065,3
ATM,925065,4
ATM,925065,5
SVG,925098,1
SVG,925098,2
CKING,925188,1
MMDA,925188,2
MMDA,925188,3
CKING,925195,1
MMDA,925195,2
SVG,925195,3
CCRD,925195,4
HMEQLC,925195,5
CKCRD,925195,6
CKCRD,925195,7
CKING,925283,1
SVG,925283,2
ATM,925283,3
PLOAN,925283,4
PLOAN,925283,5
CKING,925427,1
SVG,925427,2
SVG,925427,3
CKING,925496,1
CKING,925496,2
CKING,925588,1
SVG,925588,2
CCRD,925588,3
CKCRD,925588,4
CKCRD,925588,5
CKING,925636,1
SVG,925636,2
SVG,925636,3
CKING,925663,1
ATM,925663,2
ATM,925663,3
CKING,925776,1
MMDA,925776,2
MMDA,925776,3
CKING,926147,1
SVG,926147,2
CD,926147,3
ATM,926147,4
HMEQLC,926147,5
HMEQLC,926147,6
CKING,926270,1
MMDA,926270,2
SVG,926270,3
ATM,926270,4
ATM,926270,5
CKING,926272,1
MMDA,926272,2
ATM,926272,3
ATM,926272,4
CKING,926325,1
SVG,926325,2
ATM,926325,3
CCRD,926325,4
HMEQLC,926325,5
HMEQLC,926325,6
CKING,926386,1
SVG,926386,2
ATM,926386,3
HMEQLC,926386,4
HMEQLC,926386,5
CKING,926470,1
SVG,926470,2
SVG,926470,3
CKING,926577,1
SVG,926577,2
CD,926577,3
IRA,926577,4
ATM,926577,5
ATM,926577,6
CKING,926583,1
MMDA,926583,2
SVG,926583,3
ATM,926583,4
TRUST,926583,5
TRUST,926583,6
CKING,926625,1
ATM,926625,2
ATM,926625,3
CKING,926702,1
IRA,926702,2
CCRD,926702,3
CCRD,926702,4
CKING,926745,1
MMDA,926745,2
SVG,926745,3
ATM,926745,4
MTG,926745,5
MTG,926745,6
SVG,926943,1
SVG,926943,2
CKING,926948,1
MTG,926948,2
MTG,926948,3
CKING,927047,1
SVG,927047,2
ATM,927047,3
ATM,927047,4
SVG,927125,1
CD,927125,2
ATM,927125,3
CCRD,927125,4
CCRD,927125,5
CKING,927160,1
SVG,927160,2
ATM,927160,3
ATM,927160,4
CKING,927172,1
MMDA,927172,2
PLOAN,927172,3
AUTO,927172,4
AUTO,927172,5
CKING,927259,1
SVG,927259,2
ATM,927259,3
ATM,927259,4
CKING,927268,1
SVG,927268,2
CD,927268,3
ATM,927268,4
ATM,927268,5
CKING,927334,1
SVG,927334,2
ATM,927334,3
HMEQLC,927334,4
AUTO,927334,5
AUTO,927334,6
CKING,927501,1
SVG,927501,2
CD,927501,3
ATM,927501,4
TRUST,927501,5
TRUST,927501,6
CKING,927602,1
SVG,927602,2
SVG,927602,3
CKING,927647,1
SVG,927647,2
CCRD,927647,3
HMEQLC,927647,4
AUTO,927647,5
CKCRD,927647,6
CKCRD,927647,7
MMDA,927670,1
MMDA,927670,2
CKING,927864,1
ATM,927864,2
AUTO,927864,3
AUTO,927864,4
CKING,927930,1
MMDA,927930,2
SVG,927930,3
HMEQLC,927930,4
TRUST,927930,5
TRUST,927930,6
CKING,927935,1
MMDA,927935,2
SVG,927935,3
CD,927935,4
CD,927935,5
CCRD,927962,1
CCRD,927962,2
CKING,927996,1
SVG,927996,2
CD,927996,3
CD,927996,4
ATM,928073,1
ATM,928073,2
SVG,928125,1
MTG,928125,2
MTG,928125,3
CKING,928167,1
ATM,928167,2
MTG,928167,3
MTG,928167,4
CKING,928183,1
SVG,928183,2
CD,928183,3
IRA,928183,4
CKCRD,928183,5
CKCRD,928183,6
CKING,928216,1
MMDA,928216,2
MMDA,928216,3
CKING,928304,1
SVG,928304,2
CD,928304,3
IRA,928304,4
ATM,928304,5
AUTO,928304,6
AUTO,928304,7
CKING,928309,1
MMDA,928309,2
MMDA,928309,3
IRA,928314,1
IRA,928314,2
SVG,928317,1
SVG,928317,2
CKING,928360,1
SVG,928360,2
ATM,928360,3
ATM,928360,4
SVG,928409,1
SVG,928409,2
CKING,928521,1
MMDA,928521,2
SVG,928521,3
SVG,928521,4
ATM,928531,1
ATM,928531,2
IRA,928601,1
IRA,928601,2
CKING,928611,1
CD,928611,2
TRUST,928611,3
TRUST,928611,4
CD,928614,1
CD,928614,2
CKING,928638,1
