"","ID","Prod","Quant","Val","Insp"
"345948","v955","p3713",44436,344790,"ok"
"345949","v749","p3713",73741,597100,"ok"
"345954","v955","p3713",81725,541875,"ok"
"345962","v955","p3713",72805,435270,"ok"
"345969","v955","p3713",48085,287620,"ok"
"346237","v955","p3725",29856,364295,"ok"
"346244","v955","p3725",5906,358525,"ok"
"346247","v955","p3725",62163,1043695,"ok"
"346259","v955","p3725",54561,1081805,"ok"
"346272","v955","p3725",48025,714335,"ok"
"346274","v749","p3725",7547,411545,"ok"
"346283","v955","p3725",73905,1099535,"ok"
"346311","v955","p3725",39985,594210,"ok"
"346382","v4524","p3735",905,11205,"ok"
"346390","v4520","p3735",126683,4642955,"fraud"
"346395","v3693","p3735",770,13430,"ok"
"346526","v3962","p3748",7403,51720,"ok"
"346529","v3962","p3748",4600,49340,"ok"
"346554","v3962","p3748",3460,42525,"ok"
"346558","v2894","p3748",6930,43180,"ok"
"346784","v431","p3755",2812,53355,"ok"
"346792","v431","p3755",2176,51565,"ok"
"346800","v431","p3755",4551,83135,"ok"
"346818","v2894","p3755",3131,131410,"ok"
"346824","v3962","p3755",1943,52360,"ok"
"347036","v431","p3765",411,20460,"ok"
"347053","v3665","p3765",2121,71090,"ok"
"347184","v4533","p3772",70179,1304840,"ok"
"347203","v4533","p3772",70123,1370230,"ok"
"347204","v4533","p3772",28252,9155,"fraud"
"347205","v4533","p3772",4980,304685,"ok"
"347221","v431","p3774",4028,77470,"ok"
"347229","v2895","p3774",11355,162890,"ok"
"347230","v4063","p3774",20514,72305,"ok"
"347234","v1437","p3774",24849,667760,"ok"
"347243","v1437","p3774",60544,851000,"ok"
"347260","v431","p3774",1324,39920,"ok"
"347261","v431","p3774",1377,56865,"ok"
"347264","v431","p3774",4343,82905,"ok"
"347266","v431","p3774",1557,59500,"ok"
"347267","v661","p3774",9165,370920,"ok"
"347268","v661","p3774",970,67350,"ok"
"347286","v431","p3774",2152,49545,"ok"
"347292","v3128","p3774",2358,41600,"ok"
"347304","v18","p3774",2298,60140,"ok"
"347308","v431","p3774",4741,119340,"ok"
"347310","v18","p3774",2594,84770,"ok"
"347325","v4063","p3774",106766,642540,"ok"
"347328","v18","p3774",1431,181055,"ok"
"347330","v1437","p3774",31026,711400,"ok"
"347335","v645","p3774",49541,218150,"ok"
"347342","v18","p3774",3221,94980,"ok"
"347344","v18","p3774",968,45885,"ok"
"347366","v1437","p3774",546,152945,"ok"
"347370","v18","p3774",3777,97675,"ok"
"347377","v1437","p3774",29154,689925,"ok"
"347390","v431","p3774",2248,43115,"ok"
"347392","v661","p3774",10788,501035,"ok"
"347403","v18","p3774",2790,90415,"ok"
"347413","v10","p3774",7285,76725,"ok"
"347431","v1458","p3774",7430,72600,"ok"
"347432","v2894","p3774",9462,153730,"ok"
"347443","v3712","p3774",1447,57895,"ok"
"347460","v2895","p3774",10377,125540,"ok"
"347467","v2894","p3774",8102,101350,"ok"
"347468","v18","p3774",2429,129685,"ok"
"347555","v1718","p3780",133,1005,"ok"
"347665","v3382","p3791",8433,53300,"ok"
"347674","v861","p3792",103,1215,"ok"
"347681","v1041","p3792",100,1045,"ok"
"347690","v1041","p3792",100,1060,"ok"
"347818","v1353","p3803",148,1885,"ok"
"347967","v4823","p3822",213,24820,"ok"
"347969","v4823","p3822",120,6680,"ok"
"348162","v1033","p3842",600,15805,"ok"
"348163","v639","p3842",916,23960,"ok"
"348176","v639","p3842",353,7160,"ok"
"348191","v2811","p3842",410,6965,"ok"
"348201","v1353","p3842",834,33290,"ok"
"348206","v186","p3842",383,9100,"ok"
"348408","v3349","p3856",201,18555,"ok"
"348422","v558","p3856",405,27500,"ok"
"348449","v1314","p3856",223,38705,"ok"
"348453","v3349","p3856",675,19680,"ok"
"348463","v558","p3856",841,71485,"ok"
"348469","v558","p3856",182,30755,"ok"
"348471","v558","p3856",446,29845,"ok"
"348484","v1285","p3856",936,49750,"ok"
"348492","v556","p3856",162,21985,"ok"
"348500","v936","p3856",1371,24670,"ok"
"348504","v458","p3856",157,32000,"ok"
"348596","v1314","p3863",100,1120,"ok"
"349044","v277","p3893",110,36895,"ok"
"349047","v878","p3893",150,22905,"ok"
"349177","v15","p3905",1395,100890,"ok"
"349187","v15","p3905",1736,152510,"ok"
"349305","v422","p3918",546,39180,"ok"
"349325","v4605","p3918",412322,5480,"fraud"
"349342","v2811","p3920",102,1075,"ok"
"349358","v477","p3920",101,1185,"ok"
"349369","v5711","p3922",100,1035,"ok"
"349376","v277","p3922",110,1095,"ok"
"349392","v422","p3922",100,1065,"ok"
"349417","v4396","p3922",100,1060,"ok"
"349426","v4539","p3922",4963,1905390,"ok"
"349428","v4539","p3922",1012,216440,"ok"
"349519","v431","p3928",100,1130,"ok"
"349533","v431","p3928",100,1095,"ok"
"349551","v2441","p3928",103,1070,"ok"
"349552","v4398","p3928",113,1065,"ok"
"349561","v422","p3928",2983,48440,"ok"
"349566","v431","p3928",100,1020,"ok"
"349584","v835","p3928",100,1135,"ok"
"349624","v252","p3930",252,12595,"ok"
"349626","v3766","p3930",112,8345,"ok"
"349627","v252","p3930",238,8775,"ok"
"349631","v252","p3930",380,17520,"ok"
"349884","v2958","p3955",783,1415,"fraud"
"350123","v2330","p3975",46942,677640,"ok"
"350126","v2330","p3975",34316,473770,"ok"
"350135","v426","p3975",113,1060,"ok"
"350182","v3922","p3978",1594,230870,"ok"
"350190","v54","p3978",59041,185035,"ok"
"350191","v54","p3978",105761,201365,"ok"
"350391","v425","p3987",NA,4970,"fraud"
"350467","v45","p3992",177,1220,"ok"
"350469","v2912","p3992",103,1030,"ok"
"350477","v3791","p3992",4275,64580,"ok"
"350504","v877","p3993",100,7575,"fraud"
"350512","v4546","p3994",144,1390,"ok"
"350538","v4827","p3994",106,1060,"ok"
"350541","v4834","p3994",138,1255,"ok"
"350551","v2330","p3994",125,1400,"ok"
"350552","v3800","p3994",205,1450,"ok"
"350562","v1216","p3995",137,1470,"ok"
"350581","v2330","p3995",125,1380,"ok"
"350598","v2874","p3995",200,1450,"ok"
"350603","v2330","p3995",441,1160,"ok"
"350605","v5627","p3995",146,1500,"ok"
"350608","v1712","p3995",107,1120,"ok"
"350610","v44","p3995",108,1120,"ok"
"350612","v131","p3995",117,1070,"ok"
"350621","v2540","p3995",377,1465,"ok"
"350629","v1018","p3995",138,1175,"ok"
"350633","v3797","p3995",113,1315,"ok"
"350641","v3780","p3995",111,1195,"ok"
"350683","v4936","p3997",452,23975,"ok"
"350689","v1697","p3997",2000,29695,"ok"
"350694","v2900","p3997",11775,88575,"ok"
"350737","v152","p3997",2235,29540,"ok"
"350784","v152","p3997",2330,27960,"ok"
"350791","v2900","p3997",13848,103175,"ok"
"350803","v618","p3997",16132,81730,"ok"
"350804","v618","p3997",1822,21620,"ok"
"350805","v412","p3997",1061,18280,"ok"
"350812","v3613","p3997",5561,62660,"ok"
"350816","v2840","p3997",3348,20900,"ok"
"351149","v1216","p4012",100,1040,"ok"
"351163","v5890","p4012",103,1120,"ok"
"351165","v3817","p4012",101,1075,"ok"
"351166","v426","p4012",107,1070,"ok"
"351167","v426","p4012",107,1070,"ok"
"351187","v1315","p4013",8981,123375,"ok"
"351194","v393","p4013",254,26795,"ok"
"351198","v1315","p4013",10326,143785,"ok"
"351211","v1118","p4013",101,1020,"ok"
"351275","v1315","p4018",4474,32605,"ok"
"351287","v1315","p4018",3687,23055,"ok"
"351294","v4552","p4018",1210,20865,"ok"
"351305","v1359","p4020",102,1160,"ok"
"351320","v692","p4020",102,1055,"ok"
"351413","v4826","p4029",493,52230,"ok"
"351474","v3822","p4035",12800,224670,"ok"
"351482","v876","p4036",5211,128295,"ok"
"351484","v20","p4036",91988,24245,"ok"
"351491","v5024","p4036",5600,85085,"ok"
"351555","v152","p4043",101,1135,"ok"
"351565","v4098","p4043",142,46350,"fraud"
"351604","v820","p4046",9459,79035,"ok"
"351824","v1731","p4062",16662,92470,"ok"
"351829","v1731","p4062",17044,127630,"ok"
"351834","v1990","p4062",6860,134855,"ok"
"351837","v1913","p4062",361,116795,"ok"
"351942","v426","p4068",104,1035,"ok"
"351947","v54","p4068",9477,54040,"ok"
"351952","v5252","p4068",111,1025,"ok"
"352060","v4666","p4075",10419,15095,"ok"
"352332","v426","p4087",101,1015,"ok"
"352348","v1085","p4088",100,1025,"ok"
"352371","v1085","p4088",101,1035,"ok"
"352375","v1085","p4088",101,1055,"ok"
"352394","v4044","p4088",101,1025,"ok"
"352401","v1039","p4088",111,1035,"ok"
"352406","v747","p4088",100,1025,"ok"
"352431","v1947","p4088",133,1065,"ok"
"352433","v5058","p4088",101,1055,"ok"
"352461","v1971","p4088",101,1055,"ok"
"352464","v4104","p4088",102,1095,"ok"
"352490","v1039","p4089",127,13360,"ok"
"352491","v1243","p4089",206,17275,"ok"
"352518","v1276","p4089",315,16205,"ok"
"352532","v2232","p4089",794,9530,"ok"
"352549","v1301","p4089",133,13785,"ok"
"352550","v1109","p4089",142,6505,"ok"
"352554","v1971","p4089",172,9630,"ok"
"352558","v2232","p4089",177,8640,"ok"
"352562","v1971","p4089",147,5805,"ok"
"352569","v1085","p4089",165,7290,"ok"
"352570","v1085","p4089",223,9155,"ok"
"352580","v1971","p4089",201,10325,"ok"
"352591","v2232","p4089",251,7025,"ok"
"352610","v1470","p4089",916,62275,"ok"
"352629","v1298","p4089",155,6600,"ok"
"352635","v1301","p4089",119,8510,"ok"
"352636","v1301","p4089",119,8510,"ok"
"352637","v1247","p4089",146,7155,"ok"
"352638","v1149","p4089",123,7135,"ok"
"352639","v1159","p4089",212,8175,"ok"
"352665","v1276","p4089",249,10995,"ok"
"352667","v1081","p4089",223,12835,"ok"
"352673","v1241","p4089",181,7795,"ok"
"352701","v1301","p4089",133,8265,"ok"
"352702","v1247","p4089",237,31000,"ok"
"352706","v1149","p4089",148,9335,"ok"
"352711","v1989","p4089",118,7460,"ok"
"352716","v1307","p4089",662,17890,"ok"
"352726","v1159","p4089",199,13530,"ok"
"352735","v4749","p4089",299,8195,"ok"
"352739","v1156","p4089",223,9550,"ok"
"352740","v2298","p4089",145,8060,"ok"
"352745","v1243","p4089",145,8420,"ok"
"352759","v2155","p4089",137,5550,"ok"
"352760","v3846","p4089",198,9470,"ok"
"352761","v4755","p4089",222,5975,"ok"
"352773","v1085","p4089",105,5510,"ok"
"352820","v2971","p4090",NA,2630,"fraud"
"353004","v1039","p4092",101,2695,"ok"
"353006","v1146","p4093",101,1040,"ok"
"353013","v1161","p4093",101,1045,"ok"
"353021","v1085","p4093",100,1020,"ok"
"353050","v1195","p4093",100,1010,"ok"
"353053","v2232","p4093",100,1015,"ok"
"353083","v5934","p4093",100,1005,"ok"
"353100","v1178","p4094",100,1030,"ok"
"353109","v1085","p4094",100,1040,"ok"
"353110","v1085","p4094",101,1045,"ok"
"353133","v1174","p4094",101,1050,"ok"
"353138","v1174","p4094",101,1035,"ok"
"353150","v4044","p4094",100,1030,"ok"
"353154","v739","p4094",102,1065,"ok"
"353158","v1039","p4094",101,1060,"ok"
"353167","v4247","p4094",100,1025,"ok"
"353183","v739","p4094",101,1065,"ok"
"353194","v1250","p4094",100,1015,"ok"
"353200","v1139","p4094",100,1040,"ok"
"353204","v1159","p4094",101,1045,"ok"
"353208","v2232","p4094",100,1050,"ok"
"353209","v2308","p4094",100,1020,"ok"
"353210","v818","p4094",100,1020,"ok"
"353229","v4222","p4094",2600,13240,"ok"
"353251","v1161","p4094",101,1045,"ok"
"353274","v787","p4094",101,1070,"ok"
"353284","v1974","p4094",103,1020,"ok"
"353309","v333","p4094",100,1030,"ok"
"353315","v739","p4095",1969,41385,"ok"
"353316","v739","p4095",957,21340,"ok"
"353322","v739","p4095",475,11080,"ok"
"353342","v3853","p4095",604,15320,"ok"
"353370","v739","p4096",518,14350,"ok"
"353382","v739","p4096",1922,19615,"ok"
"353399","v739","p4096",2575,64235,"ok"
"353405","v4561","p4096",651,14865,"ok"
"353422","v739","p4096",1955,43625,"ok"
"353906","v50","p20",280600,532005,"ok"
"353908","v50","p20",256308,434155,"ok"
"353926","v35","p26",39518,84840,"ok"
"353932","v50","p26",32050,72440,"ok"
"353936","v50","p26",32400,65855,"ok"
"353984","v4949","p32",392,1375,"ok"
"353986","v88","p32",1444,5545,"ok"
"353997","v35","p33",18373,51725,"ok"
"354001","v4948","p33",2877,1765,"fraud"
"354002","v63","p33",14940,42150,"ok"
"354150","v2636","p46",107,1020,"ok"
"354162","v35","p49",12690,12105,"ok"
"354228","v4948","p60",1668,1435,"fraud"
"354252","v4948","p63",6375,2730,"fraud"
"354286","v75","p71",442,1005,"fraud"
"354294","v4948","p73",2300,1605,"fraud"
"354295","v76","p73",146,1130,"ok"
"354416","v4960","p92",62172,112440,"ok"
"354418","v95","p92",8947,2600,"fraud"
"354564","v96","p109",17694,73310,"ok"
"354565","v96","p109",30401,90065,"ok"
"354593","v4965","p112",246,1515,"ok"
"354597","v85","p112",144,1325,"ok"
"354705","v96","p122",121,1155,"ok"
"354711","v96","p122",180,1420,"ok"
"354712","v101","p122",260,1130,"ok"
"354714","v112","p122",45653,4700,"fraud"
"354721","v3875","p122",123,1095,"ok"
"354917","v3874","p152",140,1075,"ok"
"354918","v3872","p152",12392,254495,"fraud"
"354943","v110","p154",3433,1035,"fraud"
"355064","v4961","p169",14194,19200,"ok"
"355123","v4576","p178",35792,107535,"ok"
"355132","v54","p178",33380,203595,"ok"
"355136","v4576","p178",37057,111300,"ok"
"355143","v54","p179",2020,17105,"ok"
"355145","v139","p179",4937,58360,"ok"
"355253","v176","p207",8500,1700,"fraud"
"355266","v169","p211",4544,149775,"fraud"
"355315","v174","p215",27071,46600,"ok"
"355326","v160","p215",22377,119580,"ok"
"355327","v161","p215",14294,58360,"ok"
"355349","v4979","p4535",105,25840,"ok"
"355357","v180","p4535",307,36760,"ok"
"355358","v160","p4535",357,45770,"ok"
"355431","v194","p226",127,6715,"fraud"
"355437","v194","p226",142,13130,"fraud"
"355459","v5966","p228",113,9420,"fraud"
"355462","v54","p228",135277,109495,"ok"
"355466","v194","p228",103,1945,"fraud"
"355487","v45","p231",111,1010,"ok"
"355520","v45","p235",105,1015,"ok"
"355521","v45","p235",115,1025,"ok"
"355522","v45","p235",105,1015,"ok"
"355541","v4988","p237",44544,4425,"fraud"
"355554","v5967","p238",115,1025,"ok"
"355556","v5967","p238",150,1050,"ok"
"355557","v5967","p238",105,1010,"ok"
"355558","v5967","p238",133,1030,"ok"
"355561","v80","p238",49480,11055,"fraud"
"355688","v3876","p268",101,1020,"ok"
"355698","v283","p268",127,1240,"ok"
"355899","v5967","p289",240,1190,"ok"
"355910","v43","p289",360,1210,"ok"
"355912","v45","p289",116,1035,"ok"
"355914","v82","p289",392,1325,"ok"
"355917","v200","p289",54595,5345,"fraud"
"355924","v210","p289",123,1030,"ok"
"355939","v226","p290",23212,21490,"ok"
"355941","v200","p290",7071,1045,"fraud"
"355948","v4584","p290",29797,33300,"ok"
"355949","v196","p290",24152,27385,"ok"
"355950","v4581","p290",15546,17865,"ok"
"355965","v5967","p293",112,1090,"ok"
"355969","v45","p293",120,1020,"ok"
"355970","v54","p293",51662,87585,"ok"
"355971","v82","p293",152,1095,"ok"
"355976","v4586","p293",128,1050,"ok"
"355994","v54","p294",23718,47290,"ok"
"355998","v228","p294",37544,50200,"ok"
"356108","v3876","p308",101,1015,"ok"
"356135","v4997","p312",148,16400,"fraud"
"356147","v242","p314",4555100,1110405,"ok"
"356152","v3901","p314",6041777,1299270,"ok"
"356154","v3901","p314",4211211,1374750,"ok"
"356159","v240","p315",342261,84100,"ok"
"356163","v216","p315",18050,48450,"fraud"
"356171","v4997","p317",105,2205,"fraud"
"356184","v3901","p318",51950,16075,"ok"
"356187","v216","p318",88394,28570,"ok"
"356188","v216","p318",47666,14710,"ok"
"356202","v4997","p319",116,5200,"fraud"
"356215","v216","p321",14711,4935,"ok"
"356224","v214","p322",23188,13710,"ok"
"356255","v4997","p4164",130,5875,"fraud"
"356284","v215","p334",5655,5055,"ok"
"356287","v256","p335",2798155,1310670,"ok"
"356356","v155","p342",166,19585,"ok"
"356427","v4961","p356",1725,3705,"ok"
"356464","v129","p365",95033,146450,"ok"
"356480","v4609","p367",3516,1660,"fraud"
"356509","v4961","p370",660,1175,"fraud"
"356524","v54","p370",15227,109265,"ok"
"356525","v289","p370",12091,97385,"ok"
"356635","v292","p390",28292,133260,"ok"
"356712","v299","p407",139,1025,"ok"
"357114","v300","p450",225,15560,"fraud"
"357122","v314","p450",111,1090,"ok"
"357123","v314","p450",113,1095,"ok"
"357124","v314","p450",113,1105,"ok"
"357234","v289","p455",150042,47250,"fraud"
"357305","v4826","p471",3672,13595,"ok"
"357349","v184","p477",113931,148550,"ok"
"357372","v4961","p4510",31893,14145,"ok"
"357470","v89","p498",101,8245,"fraud"
"357583","v331","p520",7130,89685,"ok"
"357584","v331","p520",15372,193440,"ok"
"357622","v54","p532",111045,141080,"ok"
"357629","v54","p532",110301,109160,"ok"
"357651","v257","p537",31583,78700,"ok"
"357699","v54","p538",322,1410,"ok"
"357704","v255","p538",363,1125,"ok"
"357708","v154","p538",103,1045,"ok"
"357709","v4086","p538",113,1045,"ok"
"357712","v345","p538",2320646,27545,"fraud"
"357759","v395","p544",453820,5960,"ok"
"357763","v5713","p545",1016683,6180,"ok"
"357792","v5016","p547",312388,63005,"ok"
"357793","v253","p547",56767,1005,"fraud"
"357796","v359","p547",128,7640,"fraud"
"357812","v5974","p550",2877,1080,"fraud"
"357813","v360","p550",41072,21300,"ok"
"357840","v2789","p555",111,1815,"fraud"
"357850","v3287","p556",25881,1970,"ok"
"357852","v3279","p556",102,2370,"fraud"
"357875","v393","p559",225,2280,"fraud"
"357877","v394","p559",3105700,29395,"ok"
"357918","v403","p566",157,5220,"fraud"
"357921","v404","p567",110544,10100,"ok"
"357923","v404","p567",391766,8225,"ok"
"357925","v404","p567",459516,13155,"ok"
"357933","v404","p567",160611,15905,"ok"
"357943","v3930","p569",14645544,1240460,"ok"
"357973","v359","p574",115,2700,"fraud"
"358021","v4603","p584",614,NA,"fraud"
"358157","v3912","p601",1119616,31460,"ok"
"358159","v420","p601",2600,59965,"fraud"
"358308","v264","p624",25655,60510,"ok"
"358369","v5718","p644",122,130465,"fraud"
"358525","v509","p4204",2544,23200,"fraud"
"358546","v419","p687",711,1580,"ok"
"358547","v516","p687",6793,56720,"fraud"
"358783","v483","p739",11233,20385,"ok"
"358788","v682","p741",238,1565,"ok"
"358793","v278","p741",855,3330,"ok"
"358886","v551","p760",187,14325,"ok"
"358939","v516","p771",2583988,519455,"ok"
"358965","v5718","p774",21105,55790,"ok"
"358971","v5718","p774",12800,19545,"ok"
"358978","v317","p775",18433,34700,"ok"
"358981","v5718","p775",113,13000,"fraud"
"359025","v564","p778",113,1490,"ok"
"359032","v511","p778",116,1460,"ok"
"359034","v1137","p778",133,1515,"ok"
"359036","v564","p778",266,1045,"ok"
"359042","v251","p778",127,1535,"ok"
"359082","v440","p780",725,21060,"ok"
"359085","v575","p780",1222,1715,"fraud"
"359102","v495","p780",10433,115575,"ok"
"359132","v265","p782",127,1565,"ok"
"359138","v495","p782",105,1420,"ok"
"359154","v5035","p782",155,1940,"ok"
"359155","v497","p782",188,160885,"fraud"
"359168","v1906","p782",238,1765,"ok"
"359171","v566","p782",155,1290,"ok"
"359173","v570","p782",127,1285,"ok"
"359182","v254","p783",105,1120,"ok"
"359218","v442","p783",3055,67330,"ok"
"359223","v1085","p783",102,1025,"ok"
"359225","v375","p783",113,1115,"ok"
"359232","v495","p783",13178,129915,"ok"
"359242","v288","p783",3022,58730,"ok"
"359245","v253","p783",533,1035,"fraud"
"359251","v442","p783",9911,303765,"ok"
"359254","v5035","p783",111,1200,"ok"
"359267","v294","p784",1488,63200,"ok"
"359273","v586","p784",101,9735,"fraud"
"359292","v495","p784",19862,55665,"ok"
"359326","v253","p788",100100,351700,"ok"
"359372","v5718","p790",116,1185,"ok"
"359394","v252","p793",18295,50865,"ok"
"359411","v465","p793",26166,74570,"ok"
"359428","v252","p793",50996,142780,"ok"
"359483","v3951","p800",26391,121400,"ok"
"359487","v277","p800",2180,50600,"ok"
"359501","v3951","p800",36846,165030,"ok"
"359559","v3952","p804",13741,42080,"ok"
"359560","v575","p804",266,4325,"fraud"
"359564","v483","p804",4022,19910,"ok"
"359570","v621","p804",1211,23470,"ok"
"359580","v3952","p804",7850,21755,"ok"
"359582","v624","p804",10527,38665,"ok"
"359583","v625","p804",35907,146115,"ok"
"359584","v483","p804",12433,82590,"ok"
"359586","v483","p804",22245,150530,"ok"
"359590","v3999","p805",2657,69030,"ok"
"359593","v682","p805",12308,38140,"ok"
"359595","v624","p805",11784,31700,"ok"
"359597","v483","p805",8883,62250,"ok"
"359606","v3999","p805",2669,70795,"ok"
"359608","v606","p805",11987,193255,"ok"
"359619","v608","p805",2015,36430,"ok"
"359629","v637","p805",10934,36140,"ok"
"359638","v5609","p806",101,1025,"ok"
"359641","v431","p806",100,1035,"ok"
"359646","v639","p806",11747,6150,"fraud"
"359681","v647","p808",121755,152275,"ok"
"359686","v356","p808",8600,40845,"ok"
"359694","v365","p808",7598,25580,"ok"
