"","application_id","bad_ind","vehicle_year","vehicle_make","bankruptcy_ind","tot_derog","tot_tr","age_oldest_tr","tot_open_tr","tot_rev_tr","tot_rev_debt","tot_rev_line","rev_util","fico_score","purch_price","msrp","down_pyt","loan_term","loan_amt","ltv","tot_income","veh_mileage","used_ind"
"5334",9797867,"0",2000,"FORD","N",0,5,291,1,0,0,4627,0,787,25946.15,27215,1500,60,24446.15,90,2000,10,0
"5335",542800,"0",1996,"FORD","N",0,14,366,NA,2,1465,25700,6,806,19703.5,19575,3703.5,42,10000,53,5000,58921,1
"5336",4048623,"0",2000,"JEEP","N",0,18,136,4,3,11589,52600,22,759,34302,34555,3500,66,25502,79,3666.67,1,0
"5337",1172636,"0",1993,"TOYOTA","N",0,7,44,2,1,2222,3200,69,712,5190,5200,0,36,5190,102,0,64853,1
"5338",1553143,"1",2000,"SUBARU","N",4,15,153,7,5,2229,2629,85,578,22364,21185,3500,60,18864,94,4000,1,0
"5339",9734839,"0",1996,"TOYOTA","N",0,7,60,7,3,4544,8711,52,720,15525,14425,0,60,13525,101,3466.66,48000,1
"5340",6455990,"0",1995,"FORD","N",0,11,192,NA,2,1562,8500,18,773,10200,9000,2000,54,8200,91,1700,48000,1
"5341",6948810,"0",2000,"CHEVY","",1,2,41,NA,NA,NA,NA,0,NA,13981,14700,2250,60,11731,100,1032,1,0
"5342",1505664,"0",1997,"SATURN","N",3,10,124,1,0,0,3500,0,680,13700,13100,0,60,14400,111,2960,20600,1
"5343",7072009,"1",2000,"GMC","N",0,5,111,NA,3,4840,886,546,676,29100,27658,1000,60,28100,105,20500,1,0
"5344",5866547,"1",1999,"CHEVY","N",0,2,15,NA,NA,NA,NA,0,701,21965,19975,0,60,22325,116,2900,5475,1
"5345",935957,"1",1994,"DODGE","N",0,2,16,NA,1,513,763,67,634,10651,10700,0,42,10651,100,3661.66,69000,1
"5346",2083685,"0",2000,"NISSAN","Y",2,15,206,2,1,218,3800,6,670,16462.46,15850,0,66,15576,110,1820,10,0
"5347",5148844,"0",1997,"CHEVROLET","N",NA,NA,NA,NA,NA,NA,NA,0,683,11700,14500,300,60,11400,92,14569.33,31100,1
"5348",3657326,"1",1999,"PLYMOUTH","Y",9,23,164,7,3,1853,3097,60,672,15000,13000,0,60,15000,138,7250,17500,1
"5349",5568701,"0",2000,"TOYOTA","N",2,22,103,8,3,4973,5500,90,687,20973,20147,0,63,20973,109,2222,1,0
"5350",7519929,"1",1995,"MERC","Y",15,28,324,5,3,2217,2847,78,620,7434,6000,2000,42,5434,116,1270,82000,1
"5351",9411545,"0",1995,"FORD","N",1,8,133,NA,3,4195,10020,42,689,14737.68,11250,1500,60,13237.68,132,3166.67,99999,1
"5352",1007756,"0",1999,"FORD","Y",9,35,256,6,3,2778,24300,11,698,23494.5,24065,0,60,23494.5,98,4260,2364,1
"5353",7609915,"0",2000,"TOYOTA","Y",6,22,97,12,2,5491,5300,104,623,16652,19240,0,48,18110,96,2500,10,0
"5354",7258576,"0",2000,"PONTIAC","N",0,7,128,1,0,0,2708,0,749,12273.14,14585,0,60,12273.14,84,1800,30,0
"5355",5207544,"0",1999,"DODGE","N",3,23,146,6,3,1537,2200,70,720,19136,18200,0,66,19136,105,5700,16000,1
"5356",9254946,"0",1997,"CHRYSLER","N",6,31,168,4,1,2074,2000,104,671,18241,17000,3300,60,14941,88,7847.33,21483,1
"5357",5681468,"0",1994,"BUICK","N",0,5,54,NA,NA,NA,NA,0,643,6356,5800,556,42,5800,128,2291.67,20000,1
"5358",3908785,"0",2000,"CHEVY","Y",1,16,169,NA,NA,9998,9998,100,687,28871,31470,0,36,30413,97,4908.33,1,0
"5359",7462183,"0",1997,"OLDS","N",1,30,257,4,3,1295,47826,3,744,22000,22000,5000,60,17000,77,12500,40000,1
"5360",3445438,"0",2000,"TOYOTA","N",0,1,7,NA,NA,NA,NA,0,628,17500,19128,1000,60,16500,92,4166.67,1,0
"5361",1388547,"0",1997,"MERCURY","N",1,27,261,6,5,3844,35239,11,772,9950,9500,2500,60,7450,101,2583.33,31000,1
"5362",9942035,"0",1998,"JEEEP","N",1,33,162,5,3,1398,30004,5,687,20036.95,20000,0,60,20036.95,108,3631.67,28741,1
"5363",9273150,"0",1996,"FORD","N",4,34,139,7,5,23284,22820,102,692,20030.4,21250,0,60,20030.4,95,5300,25500,1
"5364",5441618,"0",2000,"FORD","N",3,9,76,3,1,565,1500,38,672,31174,25685,2907.83,60,28704,120,2500,22,0
"5365",2714138,"1",1999,"CHEVY GEO","N",5,28,120,5,2,1371,9400,15,677,21999,15955,2500,60,19499,122,2560,10,0
"5366",5290614,"0",1997,"PONTIAC","N",0,1,75,3,1,150,0,0,681,16400,12000,4400,60,13000,139,2750,44000,1
"5367",3694057,"0",1998,"CHEVY","N",5,10,44,4,2,1024,1500,68,688,23000,21425,0,66,22300,105,3800,35000,1
"5368",4519867,"1",2000,"KIA","N",4,9,40,NA,NA,NA,NA,0,615,18159,18159,0,60,18159,125,2345.33,1,0
"5369",695623,"0",2000,"TOYOTA","N",0,30,201,11,10,60885,92265,66,679,39019,39049,0,63,39019,100,13000,1,0
"5370",2591887,"0",1997,"TOYOTA","N",0,8,50,6,5,4964,8124,61,646,17350,18325,2500,60,14850,82,2000,48000,1
"5371",9102872,"0",1997,"PONTIAC","N",0,2,26,3,2,304,1000,30,725,10100,9000,0,60,10100,119,1650,27000,1
"5372",2011601,"0",1994,"HONDA","N",0,15,114,9,3,7269,3127,232,667,9427,9500,0,54,9427,122,3300,51042,1
"5373",5372263,"0",2000,"PLYMOUTH","N",0,10,176,3,2,5366,13673,39,715,14537,14840,1000,36,13537,91,2000,1,0
"5374",6956066,"0",2000,"TOYOTA","N",0,14,69,5,3,8692,12047,72,736,25674.87,25567,1391.66,60,24283.21,101,8500,13,0
"5375",4725810,"0",2000,"TOYOTA","N",0,26,159,7,4,6193,27497,23,744,41921.42,34144,2250.45,60,39670.97,116,7200,17,0
"5376",1263946,"0",1993,"TOYOTA","N",0,13,262,4,3,7657,17415,44,766,13929,10375,2000,48,11929,135,6166.67,63786,1
"5377",5913144,"1",1999,"DODGE","N",2,12,205,NA,NA,NA,NA,0,649,29950,25000,2950,66,25000,125,3080,16122,1
"5378",1111957,"1",2000,"CHEVY","N",0,7,350,NA,2,5805,9455,61,675,26895,28182,0,60,26895,98,3000,21,0
"5379",23020,"0",2000,"FORD","N",1,26,216,3,1,220,39637,1,799,26401.82,26145,1200,60,24320.82,93,2122,1,0
"5380",3346100,"0",1998,"KIA","Y",1,5,127,NA,3,2297,3819,60,659,10100,8825,3000,60,6100,69,2160,9658,1
"5381",4534581,"0",1997,"CADILLAC","N",1,31,340,6,5,6029,58000,10,709,18686,21000,8000,60,10686,60,4666.67,48000,1
"5382",8149023,"0",1999,"CHEVY","N",6,25,116,6,4,1882,3498,54,616,15350,16025,0,60,13350,85,3457,30000,1
"5383",3131042,"0",0,"","N",1,22,331,5,3,8980,32700,27,741,10500,0,500,60,10000,95,18750,0,0
"5384",1702678,"0",1999,"CHEV","Y",5,32,128,7,3,679,2314,29,614,33390,34500,0,60,33390,97,6650,16455,1
"5385",6703370,"0",1996,"FORD","N",2,15,172,NA,1,1305,1000,131,654,8000,8000,0,54,8000,102,1500,65,1
"5386",1798486,"1",1995,"FORD","N",0,3,64,NA,3,1695,26260,6,668,11810,9025,3500,48,8310,94,1000,75439,1
"5387",4628821,"0",1996,"SATURN","N",0,39,156,5,3,9301,6700,139,727,7301.45,8000,0,60,7301.45,109,0,70393,1
"5388",7700680,"0",1997,"GMC","N",1,11,87,6,3,8539,7300,117,669,23335,19500,2335,66,22385,121,3416.67,35000,1
"5389",7610465,"0",1996,"CHEVY","N",0,12,149,NA,0,0,7600,0,783,10454,8000,0,60,7954,100,3291.67,37857,1
"5390",2316381,"0",1999,"ISUZU CK","Y",2,10,164,4,3,2807,2851,98,680,25616,26327,0,72,29998,117,3333.33,100,0
"5391",6642643,"0",1993,"FORD","N",0,10,168,NA,2,1083,6419,17,752,10118,9500,400,48,9718,102,2400,82676,1
"5392",2329911,"0",0,"","N",8,18,216,6,3,6951,16184,43,664,27729,0,10000,60,17729,64,4000,0,0
"5393",1394620,"0",1996,"FORD","N",6,7,48,NA,NA,NA,NA,0,NA,7863,8150,500,48,7363,104,1300,69000,1
"5394",6815772,"0",1997,"HONDA","N",0,35,141,6,5,11494,30865,37,714,12500,14000,0,60,12500,101,2100,17433,1
"5395",8745660,"1",1999,"SATURN","N",0,2,29,NA,2,485,368,132,728,18560,19400,5000,60,13560,70,7083.34,5600,1
"5396",7781131,"0",2000,"PONTIAC","N",0,3,24,3,1,1236,1300,95,661,17125,15890,1650,66,15475,98,2375,1,0
"5397",1310112,"0",2000,"KIA","",NA,NA,NA,NA,NA,NA,NA,0,NA,15591,13058,3000,66,11981,92,1745,1,0
"5398",8606411,"0",2000,"DODGE","N",2,38,182,9,5,9107,42300,22,714,41243.26,34800,328.01,60,40915.25,118,7416.67,21,0
"5399",2039165,"0",2000,"CHEV","",NA,NA,NA,NA,NA,NA,NA,0,NA,18875.7,17608,1250,66,20268.64,115,1666.67,1,0
"5400",5484455,"0",1998,"VOLKSWAGEN","N",1,29,264,4,2,205,24350,1,696,15846.36,19250,0,36,15846.36,84,1500,20731,1
"5401",8277321,"0",2000,"SUZUKI","N",3,7,141,NA,NA,9998,9998,100,622,13320,9950,4500,60,8820,105,2400,26,0
"5402",6916913,"0",1999,"ISUZU","N",2,15,86,4,3,6800,9405,72,685,29010,29000,0,72,29010,106,6666.67,10,0
"5403",3776895,"1",2000,"FORD","N",0,7,40,5,2,1206,1350,89,657,22555,22810,0,60,22555,101,2138,0,0
"5404",9456821,"0",1998,"CHEVY","N",0,27,258,4,2,6562,17200,38,738,21133.16,22000,6000,36,15133.16,69,5050,27392,1
"5405",4025644,"0",2000,"DODGE","N",0,34,116,6,3,19158,48151,40,703,21965,16975,1000,60,20965,137,11100,4,0
"5406",5008929,"0",1998,"LINCOLN","N",0,32,388,NA,5,15115,69314,22,766,35050,30000,5000,48,30050,105,5916.67,24603,1
"5407",1028182,"0",0,"","N",0,23,152,7,1,3649,8100,45,713,6300,6500,0,60,6300,102,4800,0,0
"5408",2214383,"0",1999,"FORD","N",0,21,142,6,4,1560,19087,8,762,25919,28740,2500,60,23419,81,7000,1000,1
"5409",7099621,"0",2000,"FORD","N",0,2,77,NA,1,4626,8000,58,661,12810,13865,0,48,12810,99,2750,1,0
"5410",9758903,"1",1998,"LINCOLN","Y",2,17,37,6,5,2488,3873,64,600,25610,24500,3610,60,24610,103,3000,16975,1
"5411",5008268,"0",1998,"CHEVY","N",4,10,64,NA,NA,NA,NA,0,623,19580.01,19900,100,60,19480.01,99,2700,40519,1
"5412",817930,"0",1997,"PONTIAC","N",0,38,273,12,9,29247,64993,45,717,12694,12000,5000,60,7694,64,12500,20655,1
"5413",6158213,"0",1999,"VOLKSWAGON","N",0,32,202,8,7,4494,42643,11,698,36206.96,34140,0,60,20000,59,8333.33,1,1
"5414",9961456,"0",2000,"DODGE","N",0,3,151,NA,1,1725,9500,18,749,33293.83,34480,55.73,60,33238.1,96,1100,13,0
"5415",622829,"1",1997,"CHEVY","Y",9,12,78,2,1,3021,3021,100,631,11489,11550,0,60,11489,101,3833.33,71000,1
"5416",2268923,"1",1994,"FORD","N",0,37,342,17,16,20537,66344,31,683,14269,14000,20,60,14249,106,0,65000,1
"5417",5365215,"0",2000,"FORD","N",0,28,153,5,2,2075,26800,8,782,38920,37550,0,60,38920,106,5870,1463,0
"5418",2985421,"0",1997,"PONTIAC","N",3,16,360,7,4,8092,11696,69,676,14371,12850,1000,60,13371,131,9833.33,64000,1
"5419",8881510,"0",1996,"PONTIAC","N",NA,NA,NA,NA,NA,NA,NA,0,761,8433,8500,3000,36,5433,66,3200,41671,1
"5420",7344634,"0",2000,"NISSAN","N",0,12,106,7,1,2832,8800,32,754,22700,18627,0,60,22700,122,2333.33,4718,0
"5421",8564011,"0",2000,"DODGE","N",0,18,261,3,1,125,9000,1,784,22850,26345,7250,60,15600,64,4500,1,0
"5422",7750280,"0",2000,"MERC BENZ","N",0,5,111,3,2,3392,12540,27,742,45870,45870,0,48,45870,102,5208.33,1,0
"5423",6677338,"0",1998,"MERCURY","N",1,21,159,3,2,6807,27510,25,715,14250,11150,2000,60,12250,112,1950,6000,1
"5424",5786028,"0",2000,"HONDA","N",0,9,102,1,0,0,9000,0,760,17680.78,16145,0,48,17680.78,110,3000,1,0
"5425",5465586,"0",1996,"CHEVROLET","N",0,10,264,2,1,558,2820,20,775,21746,20000,1000,66,16246,82,2500,53000,1
"5426",779525,"0",1997,"MERCURY","Y",4,28,178,NA,3,1159,8109,14,680,15700,14500,1200,66,14500,100,3500,45000,1
"5427",878579,"0",2000,"TOYOTA","N",0,9,64,7,2,2182,3600,61,706,28347,21773,0,60,28347,130,3000,40,0
"5428",5874112,"0",1999,"FORD","N",0,7,52,1,0,0,5750,0,708,24395,24425,2541.12,63,21853.88,89,2050,28700,1
"5429",6738885,"0",0,"","N",1,13,93,7,5,3442,16404,21,644,6499,6499,650,60,5849,90,3200,0,0
"5430",6988035,"0",1996,"HONDA","N",0,16,59,NA,3,581,1725,34,721,18800,16000,0,60,15600,106,1500,55324,1
"5431",6592472,"0",1998,"CHEVY","N",0,4,63,2,1,326,1100,30,728,27774,23500,0,66,25774,112,916.67,11629,1
"5432",5503566,"1",1999,"CHEVY","N",3,21,286,12,7,7646,15696,49,591,36500,32000,3173.46,72,33326.54,104,6400,38586,1
"5433",4358484,"0",1994,"TOYOTA","N",0,13,225,4,3,4382,9747,45,756,8552,6525,3600,60,4952,78,3300,57263,1
"5434",3733278,"0",1999,"OLDS","N",2,14,58,5,4,9015,16000,56,692,21400,22125,0,72,21400,100,5250,3100,1
"5435",1853807,"0",1996,"OLDS","N",0,14,476,NA,7,15182,77158,20,728,9072.9,7475,100,60,6972.9,94,2860,65000,1
"5436",4177173,"0",1997,"SATURN","N",4,11,186,8,7,2813,3603,78,587,7079,6620,250,60,6829,116,1500,80,1
"5437",7302212,"0",2000,"CHEVY","N",0,22,189,6,5,15422,43576,35,738,0,21218,0,48,20143,95,1700,1,0
"5438",9638312,"1",2000,"TOYOTA","Y",1,11,101,8,5,5303,6939,76,684,29870,26336,0,60,29870,113,2357.67,12,0
"5439",7673310,"0",1996,"FORD","Y",6,14,151,2,1,254,387,66,688,8972,8500,400,60,8572,114,1400,49000,1
"5440",8978575,"0",2000,"DODGE","N",0,10,424,1,0,0,6050,0,779,20071.34,20745,10000,24,7221.34,35,3000,1,0
"5441",390049,"0",2000,"CHEV","N",0,9,286,1,0,0,777,0,795,23285,23285,6332,48,16953,74,4946.67,1,0
"5442",2064445,"1",2000,"TOYOTA","N",3,23,63,2,1,21,15000,0,652,14694.71,14704,0,60,14694.71,101,3500,2,0
"5443",4628220,"0",2000,"CHEVY","N",3,27,97,6,3,3230,9167,35,682,47926.65,47000,867.86,63,47058.79,100,7083.33,9,0
"5444",8781195,"0",2000,"KIA","N",0,3,13,2,0,0,0,0,656,13330.82,11994,925,60,11493.92,96,2000,1,0
"5445",2625017,"0",2000,"TOYOTA","N",2,7,122,2,1,2094,2400,87,574,14513,15135,0,48,14513,98,1100,10,0
"5446",6991551,"1",2000,"PONTIAC","Y",12,18,183,4,3,15303,13100,117,548,34902,35000,500,60,34402,112,4666.67,1,0
"5447",3698197,"0",2000,"NISSAN","N",2,6,147,NA,2,3136,5182,61,737,22419.25,19018,1000,72,19919.25,105,5250,1,0
"5448",2199153,"0",1999,"DODGE","N",1,21,162,8,2,3816,2475,154,716,29825,34480,1000,72,28825,84,12332.9,10,1
"5449",5561167,"0",1999,"PONTIAC","N",1,4,55,2,1,684,1285,53,617,13613,12725,0,60,12700,113,1833.33,27000,1
"5450",7739307,"0",2000,"DODGE","Y",2,7,124,NA,4,1540,2998,51,586,14343,16345,0,60,13543,84,2646.67,11383,1
"5451",3268919,"0",2000,"FORD","N",0,9,56,5,2,5555,10000,56,676,30000,34855,0,60,30000,88,7500,300,0
"5452",6977121,"1",1997,"MERCURY","Y",4,10,84,NA,4,4154,5550,75,622,14085,13475,500,60,13585,109,2856,38323,1
"5453",9254420,"0",2000,"FORD","N",0,49,129,8,4,7017,22388,31,654,38594,27795,2594,60,36000,138,4856.67,1,0
"5454",3516144,"0",2000,"DODGE","N",0,19,153,4,2,16897,37800,45,742,27713,30290,2500,63,25213,87,5416.67,0,0
"5455",3393972,"0",2000,"GMC","N",0,26,251,10,5,19174,38990,49,NA,25850.09,28608,5119.25,60,20730.84,73,1666.67,1,0
"5456",760835,"1",2000,"TOYOTA","N",3,22,247,8,7,19817,38500,51,571,19940.45,19229,0,60,19940.45,104,2000,10,0
"5457",9307260,"1",2000,"MAZDA","N",4,10,57,5,1,1000,1070,93,642,25000,25040,0,66,25000,103,6080,1,0
"5458",2866673,"0",2000,"FORD","Y",2,30,165,11,7,15097,33368,45,663,18299,17095,1200,60,16799,107,8400,1,0
"5459",3646675,"0",1997,"TOYOTA","N",0,6,42,6,1,1976,4000,49,730,12496,11100,1000,60,11496,109,1680,25034,1
"5460",289412,"0",1995,"FORD","N",0,30,480,12,10,48406,69041,70,715,15404,15000,2000,60,13404,100,3200,31000,1
"5461",6563595,"0",1997,"FORD","N",7,20,126,4,1,190,727,26,675,16990.4,16225,0,66,15613.57,103,2600,51,1
"5462",4864721,"0",2000,"FORD","N",0,21,196,6,3,6706,31200,21,721,16700,14950,1100,60,15600,105,6100,1,0
"5463",1493569,"0",2000,"DODGE","N",0,21,163,5,4,6795,30200,23,711,25973.43,23305,0,60,25973.43,111,4164,10,0
"5464",9397482,"0",1999,"MERCURY","N",1,7,55,NA,NA,NA,NA,0,670,17704,16275,0,66,17704,116,4100,17876,1
"5465",6727471,"0",2000,"CHEVY","",NA,NA,NA,NA,NA,NA,NA,0,NA,14511.63,15760,4511.63,66,10000,64,600,1,0
"5466",5600636,"0",2000,"TOYOTA","N",0,21,159,9,4,3816,42200,9,709,27674,29718,0,63,27674,97,2500,0,0
"5467",6565926,"1",0,"","N",4,8,50,5,3,1338,1716,78,600,4992,0,0,60,4992,100,4000,0,0
"5468",3465779,"0",2000,"HONDA","N",0,29,274,3,2,9912,117200,8,765,19140,21905,3000,36,16140,74,9633.33,10,0
"5469",2540682,"0",1997,"CHEV","N",0,11,45,4,2,1313,6680,20,726,12605,14950,1500,60,10405,83,1720,25784,1
"5470",1079402,"1",2000,"HYUNDAI","N",12,14,217,NA,2,6659,6300,106,651,14917,14917,0,36,14917,100,5600,1,0
"5471",5170824,"0",2000,"CHEVY","N",0,5,26,3,1,62,890,7,717,28000,26800,0,48,28000,109,2800,1,0
"5472",1092579,"0",1995,"EAGLE","N",4,9,58,NA,2,2189,3216,68,605,6500,6500,0,42,6500,148,1208.33,72707,1
"5473",2164650,"0",1997,"EAGLE","N",3,15,201,3,2,13379,25720,52,690,10950,10800,400,60,9800,100,6800,53000,1
"5474",8960868,"0",1999,"CHEVY","",NA,NA,NA,NA,NA,NA,NA,0,NA,13995,14570,0,60,13995,97,1040,7000,0
"5475",2274545,"1",1999,"LINCOLN","N",2,16,169,6,4,21262,34400,62,651,27150,27250,0,39,27150,100,7500,15680,1
"5476",9573459,"0",0,"","N",0,13,248,2,1,237,12200,2,799,5899,0,1000,60,5000,85,1730,0,0
"5477",7790149,"0",1998,"FORD","Y",2,3,112,NA,NA,9998,0,0,636,11500,12000,1000,60,10500,88,2690,29000,1
"5478",5410574,"0",1999,"LINCOLN","N",0,21,270,3,1,5315,25500,21,771,26700,27625,0,24,26700,99,14666.67,12000,1
"5479",1230869,"0",1995,"CADILLAC","N",0,7,142,NA,2,1327,25120,5,783,16797,16150,7797,48,9000,58,3083.33,32320,1
"5480",6663617,"0",2000,"MITSUBISHI","N",0,6,29,NA,5,5010,7715,65,658,23121,20671,500,66,20671,100,2100,1,0
"5481",1267811,"0",1994,"OLDS","N",0,3,27,3,1,113,2400,5,724,7500,7000,500,48,7000,103,687.08,53,1
"5482",2403624,"1",1995,"HYUNDAI","N",0,4,9,6,4,1340,2270,59,624,6400,6100,1400,48,5370,122,1700,59000,1
"5483",6328942,"0",1998,"CHEVROLET","Y",9,22,147,4,3,2930,2707,108,563,11785.39,13200,0,60,11785.39,100,2324.24,31551,1
"5484",977941,"0",2000,"HONDA","N",0,12,90,NA,2,655,24300,3,722,13350,16145,0,36,13350,83,2000,6,0
"5485",2204184,"0",1999,"FORD","N",0,20,84,12,11,29762,31201,95,620,25348.48,25675,0,60,25348.48,99,1000,23483,1
"5486",4778377,"0",1996,"LAND ROVER","N",1,23,167,8,4,15091,22725,66,667,21500,21500,0,60,21500,100,10000,64,1
"5487",9966854,"0",1998,"FORD","N",0,29,176,11,7,17794,43423,41,673,20585,19500,0,66,19960,103,8333.33,13541,1
"5488",6156197,"0",2000,"HONDA","N",0,21,82,7,3,15800,18661,85,714,19130,18855,0,54,19130,104,5083.33,27,0
"5489",7092813,"0",1990,"CHEVROLET","N",1,14,147,5,0,0,200,0,681,7503,8800,0,36,7503,110,3250,69000,1
"5490",3823636,"0",1999,"FORD","N",2,36,178,6,4,3315,28800,12,771,22047.88,23105,2039.65,63,20008.23,87,5100,5871,1
"5491",9550812,"0",1992,"CHEVY","Y",3,13,118,NA,NA,9998,0,0,613,8547.71,7025,500,36,5800,84,3300,13000,1
"5492",3237944,"0",1996,"CHEVY","N",19,25,182,NA,NA,NA,NA,0,606,12857,14500,0,54,12857,98,2916.67,69000,1
"5493",2934429,"0",1999,"CHEVY","Y",10,36,432,3,0,0,2277,0,667,26790,24875,0,60,26790,109,6000,18000,1
"5494",2223238,"0",2000,"HONDA","N",2,19,83,4,1,3435,7000,49,693,17500,16145,0,42,17500,113,2460,1,0
"5495",1045068,"0",2000,"DODGE","N",5,13,393,NA,2,1301,1352,96,795,28820,31720,0,60,28820,91,3100,1,0
"5496",763170,"0",1994,"CHEVY","N",0,16,125,6,2,4948,28007,18,747,17725,13525,0,60,12925,96,2862.17,64331,1
"5497",7693721,"0",1997,"CHEVY","N",0,13,172,5,1,475,19620,2,788,20455.75,13625,1000,60,17755.75,133,5570,49000,1
"5498",230615,"0",2000,"HONDA","N",0,15,129,8,6,5245,25529,21,717,17782.98,16145,0,60,17782.98,110,1280,16,0
"5499",4370915,"1",1999,"FORD","N",0,7,157,NA,5,13588,14378,95,NA,41277,39380,3000,66,36277,97,2659,1,1
"5500",8045647,"0",2000,"OLDS","N",0,22,316,4,2,2682,56500,5,787,20327.46,20520,11000,60,9327.46,45,3600,1,0
"5501",9476601,"0",1998,"CHEVROLET","N",16,20,99,NA,3,3687,4569,81,673,10805.41,9525,0,24,3005.41,33,2117,19661,1
"5502",8936475,"0",2000,"FORD","N",0,18,124,3,2,2656,66700,4,733,27300,31810,0,36,27300,86,7000,1,0
"5503",5055452,"0",1994,"DODGE","N",2,12,70,3,2,3121,3613,86,600,7300,5500,0,48,5300,110,2300,80000,1
"5504",8860250,"0",1999,"NISSAN","N",4,19,161,6,3,3641,5684,64,660,27569,27075,1500,60,27069,104,2900,9240,1
"5505",2345556,"0",2000,"FORD","Y",1,36,297,4,3,2438,10484,23,705,13854.06,15027,1000,60,12854.06,88,6816,24,0
"5506",3355091,"1",1995,"PONTIAC","N",0,2,9,NA,2,1817,4283,42,648,6800,7400,500,36,6300,92,2300,64199,1
"5507",3285694,"0",1993,"FORD","Y",4,11,130,5,4,4941,5106,97,615,5900,6100,500,36,5400,89,4760,79502,1
"5508",2143578,"1",1994,"BUICK","N",2,3,13,NA,1,1066,1400,76,649,8000,7000,1000,42,7000,121,1800,45000,1
"5509",3179674,"1",1999,"DODGE","N",3,21,181,6,2,509,16515,3,720,28400,27550,500,72,27900,101,4000,19000,1
"5510",53245,"0",2000,"MERCURY","N",0,7,87,5,3,2507,13554,18,717,21973.06,19170,0,48,21973.06,115,3100,12,0
"5511",4235330,"1",2000,"SUZUKI","N",4,31,135,5,1,957,2000,48,698,19379.43,18875,0,66,19379.43,110,2666.67,1,0
"5512",5759887,"0",2000,"SATURN","N",0,0,62,NA,NA,9998,0,0,726,21300,19635,9000,60,12300,71,1083.33,1,0
"5513",6921807,"0",1995,"JAG","N",0,10,27,NA,6,9588,19883,48,587,20400,20400,0,54,15400,75,2400,65000,1
"5514",993951,"1",1994,"FORD","N",3,4,68,1,0,0,200,0,621,7175,10375,0,42,7175,74,2150,85000,1
"5515",5232590,"0",1995,"DODGE","N",0,19,162,5,2,3642,10600,34,746,12780,12000,1000,60,11780,121,4166.67,70000,0
"5516",6282605,"1",2000,"DODGE","N",0,7,76,3,1,1038,7800,13,756,36400,38530,500,60,35900,93,13000,25,0
"5517",2809348,"0",1996,"NISSAN","N",NA,NA,NA,NA,NA,NA,NA,0,736,8000,6800,2000,48,6547.75,98,0,29898,1
"5518",3618236,"1",2000,"KIA","N",5,15,214,5,3,4032,4905,82,582,13050,12864,1500,60,11550,109,1600,1,0
"5519",4024685,"0",1995,"PLYMOUTH","Y",4,15,184,7,5,7316,10710,68,638,10542.24,9500,2042.24,48,8500,106,2300,69506,1
"5520",2658320,"1",2000,"DODGE","N",3,7,66,5,4,752,1202,63,681,36569,34604,1000,72,35344,113,5200,1,0
"5521",4629004,"0",1998,"FORD","Y",2,12,136,4,2,620,3500,18,701,30075,21000,3000,66,27075,129,4000,28053,1
"5522",1880713,"0",1999,"OLDS","N",0,18,228,6,5,7734,48900,16,763,19669,19000,600,36,19069,100,3916.67,6899,1
"5523",6491425,"0",2000,"TOYOTA","N",0,8,31,4,3,1133,7650,15,706,20896,18295,0,60,20896,120,2500,24,0
"5524",5371740,"0",2000,"FORD","N",0,53,348,11,7,5834,64628,9,761,21661,24770,1000,72,16567,67,5800,1,0
"5525",3328241,"0",1998,"DODGE","N",1,23,143,11,1,3363,24266,14,739,10754,10000,541,48,10213,106,3000,36000,1
"5526",6677652,"0",0,"","N",5,24,103,14,8,16391,25145,65,625,8100,14700,4600,60,8200,56,4580,0,0
"5527",7901821,"0",2000,"PONTIAC","N",1,5,74,NA,3,2406,3040,79,644,15361,16100,2850,66,14111,89,3000,1,0
"5528",4938586,"0",2000,"FORD","N",0,21,391,5,3,1751,32026,5,795,23550,23340,2200,48,21350,92,2100,50,0
"5529",4020451,"1",2000,"DODGE","N",3,7,149,4,3,1684,176,957,686,27000,23705,1000,60,26000,118,2900,36,0
"5530",444344,"0",2000,"CHEV","",0,4,5,NA,3,1016,3100,33,NA,18980,19375,500,66,18480,110,1600,30,0
"5531",8707803,"1",1999,"OLDS","N",0,16,148,6,1,189,600,32,671,17029,17225,0,66,16948.38,106,1800,29749,1
"5532",1666447,"0",2000,"CHEV","N",0,8,226,NA,1,1574,6919,23,743,18991,20750,5450,60,13541,75,0,1,0
"5533",6506166,"1",1997,"DODGE","Y",5,23,164,9,4,2718,5796,47,683,17350,13500,2350,60,15000,122,7.92,47000,1
"5534",8421499,"0",1998,"FORD","N",0,24,195,2,1,2682,8100,33,759,11231,10500,3000,60,8231,85,2000,14193,1
"5535",8877215,"0",1995,"HONDA","N",0,20,61,9,8,4195,20284,21,624,16700,16775,0,60,16700,100,2583.33,66000,1
"5536",4544911,"0",2000,"DODGE","N",0,31,241,4,3,3422,49630,7,766,16483,19501.47,2313.47,60,14169.53,74,5200,15,0
"5537",4400822,"0",1996,"OLDSMOBILE","Y",5,16,225,5,4,275,7581,4,671,11528,9400,0,60,9953,119,1650.13,29111,1
"5538",4074027,"1",1997,"PONTIAC","N",0,3,20,NA,3,2248,3363,67,617,11000,12325,0,60,12000,97,1900,37997,1
"5539",1757847,"0",1998,"JEEP","N",0,20,152,5,2,476,18820,3,784,13341,15200,500,66,12841,85,17000,40000,1
